Date,Time,Combined,Date.Value,Site.Name,Conductivity,Depth,DO.percentSAT,DO.mgL,Salinity,Turbidity,Wiper.Position,pH,Temperature,Battery.V
9/3/20,14:15:00,9/3/20 14:15,44077.594,Deployment Site,37348.9,NA,79.9,6.9,31.48,0.51,1.212,NA,13.112,2.69
9/3/20,14:30:00,9/3/20 14:30,44077.604,Deployment Site,37479.3,NA,98,8.38,31.11,0.63,1.211,NA,13.718,2.69
9/3/20,14:45:00,9/3/20 14:45,44077.615,Deployment Site,37447.1,NA,92.6,7.91,31.02,0.88,1.222,NA,13.788,2.69
9/3/20,15:00:00,9/3/20 15:00,44077.625,Deployment Site,37544.5,NA,78.7,6.79,31.68,0.4,1.223,NA,13.092,2.69
9/3/20,15:15:00,9/3/20 15:15,44077.635,Deployment Site,37605.5,NA,74.7,6.46,31.85,0.5,1.215,NA,12.958,2.68
9/3/20,15:30:00,9/3/20 15:30,44077.646,Deployment Site,37622.9,NA,70.9,6.15,32,0.48,1.205,NA,12.808,2.69
9/3/20,15:45:00,9/3/20 15:45,44077.656,Deployment Site,37637.5,NA,69.8,6.05,32.04,0.44,1.216,NA,12.776,2.68
9/3/20,16:00:00,9/3/20 16:00,44077.667,Deployment Site,37617.6,NA,68,5.9,32.11,0.39,1.215,NA,12.666,2.69
9/3/20,16:15:00,9/3/20 16:15,44077.677,Deployment Site,37623.4,NA,67.7,5.88,32.13,0.35,1.205,NA,12.653,2.68
9/3/20,16:30:00,9/3/20 16:30,44077.688,Deployment Site,37591.7,NA,67.1,5.83,32.13,0.36,1.214,NA,12.611,2.69
9/3/20,16:45:00,9/3/20 16:45,44077.698,Deployment Site,37619.9,NA,67.5,5.86,32.12,0.45,1.215,NA,12.657,2.68
9/3/20,17:00:00,9/3/20 17:00,44077.708,Deployment Site,37606.6,NA,67,5.82,32.13,0.38,1.218,NA,12.633,2.69
9/3/20,17:15:00,9/3/20 17:15,44077.719,Deployment Site,37634.4,NA,68.9,5.98,32.06,0.47,1.217,NA,12.75,2.68
9/3/20,17:30:00,9/3/20 17:30,44077.729,Deployment Site,37613.4,NA,67.5,5.87,32.11,0.47,1.218,NA,12.662,2.69
9/3/20,17:45:00,9/3/20 17:45,44077.74,Deployment Site,37608.7,NA,67.7,5.88,32.11,0.38,1.219,NA,12.654,2.68
9/3/20,18:00:00,9/3/20 18:00,44077.75,Deployment Site,37643.2,NA,68.5,5.94,32.11,0.37,1.223,NA,12.702,2.69
9/3/20,18:15:00,9/3/20 18:15,44077.76,Deployment Site,37613.3,NA,67.8,5.9,32.13,0.38,1.221,NA,12.641,2.68
9/3/20,18:30:00,9/3/20 18:30,44077.771,Deployment Site,37620,NA,67.8,5.89,32.12,0.38,1.222,NA,12.656,2.69
9/3/20,18:45:00,9/3/20 18:45,44077.781,Deployment Site,37630.7,NA,68.2,5.92,32.1,0.39,1.222,NA,12.699,2.68
9/3/20,19:00:00,9/3/20 19:00,44077.792,Deployment Site,37603.3,NA,68,5.91,32.1,0.4,1.221,NA,12.669,2.69
9/3/20,19:15:00,9/3/20 19:15,44077.802,Deployment Site,37609.1,NA,68.1,5.91,32.1,0.38,1.221,NA,12.668,2.68
9/3/20,19:30:00,9/3/20 19:30,44077.813,Deployment Site,37624.6,NA,70.1,6.08,32.02,0.47,1.218,NA,12.783,2.69
9/3/20,19:45:00,9/3/20 19:45,44077.823,Deployment Site,37633.6,NA,71.6,6.21,31.99,0.42,1.214,NA,12.827,2.68
9/3/20,20:00:00,9/3/20 20:00,44077.833,Deployment Site,37647.6,NA,70.9,6.15,32.03,0.53,1.213,NA,12.798,2.68
9/3/20,20:15:00,9/3/20 20:15,44077.844,Deployment Site,37645.2,NA,69.9,6.06,32.07,0.4,1.212,NA,12.751,2.68
9/3/20,20:30:00,9/3/20 20:30,44077.854,Deployment Site,37641.8,NA,70.4,6.11,32.04,0.44,1.213,NA,12.777,2.68
9/3/20,20:45:00,9/3/20 20:45,44077.865,Deployment Site,37638.2,NA,71.5,6.2,32,0.4,1.212,NA,12.822,2.68
9/3/20,21:00:00,9/3/20 21:00,44077.875,Deployment Site,37622.5,NA,87.4,7.5,31.47,0.74,1.21,NA,13.439,2.68
9/3/20,21:15:00,9/3/20 21:15,44077.885,Deployment Site,37426.1,NA,99.1,8.47,31.02,0.72,1.211,NA,13.768,2.68
9/3/20,21:30:00,9/3/20 21:30,44077.896,Deployment Site,37669.7,NA,75.7,6.54,31.91,0.49,1.211,NA,12.969,2.68
9/3/20,21:45:00,9/3/20 21:45,44077.906,Deployment Site,37452.5,NA,87.6,7.54,31.38,0.76,1.211,NA,13.356,2.68
9/3/20,22:00:00,9/3/20 22:00,44077.917,Deployment Site,37674.2,NA,74.6,6.46,31.95,0.41,1.223,NA,12.92,2.68
9/3/20,22:15:00,9/3/20 22:15,44077.927,Deployment Site,37465.3,NA,99.9,8.53,31.03,0.77,1.216,NA,13.796,2.68
9/3/20,22:30:00,9/3/20 22:30,44077.938,Deployment Site,37488.7,NA,80.1,6.89,31.45,0.5,1.215,NA,13.314,2.68
9/3/20,22:45:00,9/3/20 22:45,44077.948,Deployment Site,37527.2,NA,102.9,8.8,31.2,0.65,1.22,NA,13.655,2.68
9/3/20,23:00:00,9/3/20 23:00,44077.958,Deployment Site,37561.7,NA,82.1,7.07,31.54,0.53,1.219,NA,13.281,2.68
9/3/20,23:15:00,9/3/20 23:15,44077.969,Deployment Site,37605.6,NA,82.2,7.07,31.61,0.69,1.219,NA,13.253,2.68
9/3/20,23:30:00,9/3/20 23:30,44077.979,Deployment Site,37626,NA,77.3,6.67,31.8,0.49,1.217,NA,13.048,2.68
9/3/20,23:45:00,9/3/20 23:45,44077.99,Deployment Site,37550.9,NA,81.6,7.04,31.63,0.5,1.212,NA,13.167,2.68
9/4/20,0:00:00,9/4/20 0:00,44078,Deployment Site,37579.1,NA,78.5,6.78,31.75,0.43,1.217,NA,13.054,2.68
9/4/20,0:15:00,9/4/20 0:15,44078.01,Deployment Site,37461.6,NA,88.1,7.57,31.37,0.91,1.215,NA,13.373,2.67
9/4/20,0:30:00,9/4/20 0:30,44078.021,Deployment Site,37457.9,NA,111.4,9.45,30.68,0.58,1.215,NA,14.229,2.68
9/4/20,0:45:00,9/4/20 0:45,44078.031,Deployment Site,37523.4,NA,114.1,9.65,30.56,0.85,1.211,NA,14.448,2.67
9/4/20,1:00:00,9/4/20 1:00,44078.042,Deployment Site,37442.2,NA,104,8.83,30.7,1.7,1.208,NA,14.189,2.68
9/4/20,1:15:00,9/4/20 1:15,44078.052,Deployment Site,37494.7,NA,94.5,8.08,31.16,0.74,1.21,NA,13.666,2.67
9/4/20,1:30:00,9/4/20 1:30,44078.063,Deployment Site,37543.8,NA,94.7,8.1,31.15,0.8,1.223,NA,13.738,2.68
9/4/20,1:45:00,9/4/20 1:45,44078.073,Deployment Site,37561.5,NA,84,7.22,31.52,0.6,1.217,NA,13.308,2.67
9/4/20,2:00:00,9/4/20 2:00,44078.083,Deployment Site,37659.8,NA,85.1,7.31,31.6,0.5,1.207,NA,13.321,2.68
9/4/20,2:15:00,9/4/20 2:15,44078.094,Deployment Site,37651.9,NA,71.3,6.17,31.93,0.49,1.217,NA,12.919,2.67
9/4/20,2:30:00,9/4/20 2:30,44078.104,Deployment Site,37686.1,NA,71.9,6.22,32.03,0.41,1.214,NA,12.845,2.68
9/4/20,2:45:00,9/4/20 2:45,44078.115,Deployment Site,37560.6,NA,80.4,6.93,31.64,1.04,1.213,NA,13.157,2.67
9/4/20,3:00:00,9/4/20 3:00,44078.125,Deployment Site,37623.7,NA,74.8,6.47,31.88,0.52,1.219,NA,12.949,2.68
9/4/20,3:15:00,9/4/20 3:15,44078.135,Deployment Site,37628.2,NA,75,6.48,31.87,0.4,1.218,NA,12.96,2.67
9/4/20,3:30:00,9/4/20 3:30,44078.146,Deployment Site,37653.1,NA,73.1,6.33,31.95,0.31,1.219,NA,12.9,2.68
9/4/20,3:45:00,9/4/20 3:45,44078.156,Deployment Site,37662.8,NA,72.3,6.26,31.98,0.41,1.218,NA,12.877,2.67
9/4/20,4:00:00,9/4/20 4:00,44078.167,Deployment Site,37659.1,NA,72.7,6.29,31.97,0.3,1.22,NA,12.885,2.67
9/4/20,4:15:00,9/4/20 4:15,44078.177,Deployment Site,37658.8,NA,72.7,6.29,31.96,0.44,1.221,NA,12.893,2.67
9/4/20,4:30:00,9/4/20 4:30,44078.188,Deployment Site,37663.3,NA,70.1,6.08,32.04,0.36,1.223,NA,12.804,2.67
9/4/20,4:45:00,9/4/20 4:45,44078.198,Deployment Site,37611.9,NA,67.4,5.86,32.12,0.36,1.215,NA,12.648,2.67
9/4/20,5:00:00,9/4/20 5:00,44078.208,Deployment Site,37675.4,NA,68.3,5.93,32.14,0.35,1.206,NA,12.698,2.67
9/4/20,5:15:00,9/4/20 5:15,44078.219,Deployment Site,37683.2,NA,69.3,6.01,32.13,0.31,1.205,NA,12.72,2.67
9/4/20,5:30:00,9/4/20 5:30,44078.229,Deployment Site,37614.4,NA,67.8,5.89,32.14,0.34,1.217,NA,12.629,2.67
9/4/20,5:45:00,9/4/20 5:45,44078.24,Deployment Site,37593,NA,68.4,5.95,32.13,0.44,1.224,NA,12.621,2.66
9/4/20,6:00:00,9/4/20 6:00,44078.25,Deployment Site,37678.6,NA,69.5,6.03,32.1,0.36,1.22,NA,12.747,2.67
9/4/20,6:15:00,9/4/20 6:15,44078.26,Deployment Site,37613.9,NA,69.9,6.06,32.04,0.42,1.205,NA,12.752,2.66
9/4/20,6:30:00,9/4/20 6:30,44078.271,Deployment Site,37625.3,NA,68.5,5.95,32.11,0.36,1.211,NA,12.68,2.67
9/4/20,6:45:00,9/4/20 6:45,44078.281,Deployment Site,37569.5,NA,67,5.83,32.11,0.41,1.223,NA,12.611,2.66
9/4/20,7:00:00,9/4/20 7:00,44078.292,Deployment Site,37595.2,NA,68.1,5.92,32.1,0.38,1.219,NA,12.655,2.67
9/4/20,7:15:00,9/4/20 7:15,44078.302,Deployment Site,37483.5,NA,66.4,5.79,32.1,0.44,1.218,NA,12.526,2.66
9/4/20,7:30:00,9/4/20 7:30,44078.313,Deployment Site,37449.6,NA,65.8,5.73,32.11,0.4,1.214,NA,12.48,2.67
9/4/20,7:45:00,9/4/20 7:45,44078.323,Deployment Site,37397,NA,64.9,5.67,32.12,0.38,1.213,NA,12.408,2.66
9/4/20,8:00:00,9/4/20 8:00,44078.333,Deployment Site,37380,NA,64.6,5.65,32.12,0.38,1.208,NA,12.389,2.67
9/4/20,8:15:00,9/4/20 8:15,44078.344,Deployment Site,37331.1,NA,64,5.6,32.13,0.38,1.208,NA,12.329,2.65
9/4/20,8:30:00,9/4/20 8:30,44078.354,Deployment Site,37319.4,NA,64,5.6,32.12,0.42,1.208,NA,12.321,2.67
9/4/20,8:45:00,9/4/20 8:45,44078.365,Deployment Site,37295.2,NA,63.5,5.56,32.13,0.4,1.214,NA,12.289,2.66
9/4/20,9:00:00,9/4/20 9:00,44078.375,Deployment Site,37292.7,NA,63.5,5.56,32.12,0.38,1.213,NA,12.293,2.67
9/4/20,9:15:00,9/4/20 9:15,44078.385,Deployment Site,37686.3,NA,111.8,9.4,30.51,1.02,1.214,NA,14.701,2.65
9/4/20,9:30:00,9/4/20 9:30,44078.396,Deployment Site,37738.3,NA,120.3,10.05,30.24,1.33,1.208,NA,15.109,2.67
9/4/20,9:45:00,9/4/20 9:45,44078.406,Deployment Site,37792.7,NA,128.1,10.65,30.04,0.94,1.212,NA,15.434,2.66
9/4/20,10:00:00,9/4/20 10:00,44078.417,Deployment Site,37739.8,NA,126.7,10.55,30.06,0.9,1.215,NA,15.345,2.67
9/4/20,10:15:00,9/4/20 10:15,44078.427,Deployment Site,37785.6,NA,129.6,10.77,29.98,0.95,1.219,NA,15.499,2.66
9/4/20,10:30:00,9/4/20 10:30,44078.438,Deployment Site,37729.5,NA,122.5,10.21,30.13,1.01,1.223,NA,15.25,2.67
9/4/20,10:45:00,9/4/20 10:45,44078.448,Deployment Site,37764.5,NA,126.4,10.51,30.04,1.27,1.218,NA,15.403,2.66
9/4/20,11:00:00,9/4/20 11:00,44078.458,Deployment Site,37860.6,NA,130,10.8,30.06,1.04,1.214,NA,15.486,2.67
9/4/20,11:15:00,9/4/20 11:15,44078.469,Deployment Site,37884.4,NA,133.6,11.08,30.04,0.94,1.217,NA,15.539,2.65
9/4/20,11:30:00,9/4/20 11:30,44078.479,Deployment Site,37635.5,NA,101.1,8.58,30.9,0.86,1.214,NA,14.15,2.67
9/4/20,11:45:00,9/4/20 11:45,44078.49,Deployment Site,37354,NA,95.8,8.2,31.03,0.78,1.21,NA,13.67,2.65
9/4/20,12:00:00,9/4/20 12:00,44078.5,Deployment Site,37356.5,NA,89.7,7.71,31.21,0.55,1.208,NA,13.453,2.67
9/4/20,12:15:00,9/4/20 12:15,44078.51,Deployment Site,37324.6,NA,84.6,7.29,31.37,0.47,1.217,NA,13.224,2.66
9/4/20,12:30:00,9/4/20 12:30,44078.521,Deployment Site,37330.3,NA,81.2,7.01,31.48,0.75,1.215,NA,13.095,2.67
9/4/20,12:45:00,9/4/20 12:45,44078.531,Deployment Site,37288.8,NA,78.4,6.79,31.55,0.45,1.212,NA,12.968,2.66
9/4/20,13:00:00,9/4/20 13:00,44078.542,Deployment Site,37308.2,NA,77.8,6.74,31.57,0.35,1.207,NA,12.959,2.66
9/4/20,13:15:00,9/4/20 13:15,44078.552,Deployment Site,37270.8,NA,74.8,6.5,31.65,0.47,1.207,NA,12.82,2.66
9/4/20,13:30:00,9/4/20 13:30,44078.563,Deployment Site,37288.5,NA,73.6,6.4,31.71,0.38,1.205,NA,12.773,2.66
9/4/20,13:45:00,9/4/20 13:45,44078.573,Deployment Site,37257.9,NA,72.9,6.34,31.72,0.43,1.211,NA,12.731,2.65
9/4/20,14:00:00,9/4/20 14:00,44078.583,Deployment Site,37285,NA,71.7,6.24,31.77,0.47,1.222,NA,12.695,2.66
9/4/20,14:15:00,9/4/20 14:15,44078.594,Deployment Site,37305.3,NA,66.1,5.77,32,0.44,1.215,NA,12.449,2.65
9/4/20,14:30:00,9/4/20 14:30,44078.604,Deployment Site,37304.1,NA,66.9,5.84,31.97,0.43,1.205,NA,12.485,2.66
9/4/20,14:45:00,9/4/20 14:45,44078.615,Deployment Site,37305.2,NA,69.9,6.09,31.84,0.65,1.214,NA,12.639,2.65
9/4/20,15:00:00,9/4/20 15:00,44078.625,Deployment Site,37335.5,NA,66.4,5.79,32,0.39,1.224,NA,12.479,2.66
9/4/20,15:15:00,9/4/20 15:15,44078.635,Deployment Site,37340.8,NA,66,5.76,32.03,0.4,1.213,NA,12.449,2.64
9/4/20,15:30:00,9/4/20 15:30,44078.646,Deployment Site,37342.4,NA,66.6,5.81,32.03,0.38,1.206,NA,12.459,2.66
9/4/20,15:45:00,9/4/20 15:45,44078.656,Deployment Site,37338.7,NA,67,5.84,31.99,0.41,1.217,NA,12.501,2.65
9/4/20,16:00:00,9/4/20 16:00,44078.667,Deployment Site,37340.2,NA,65.5,5.72,32.05,0.43,1.224,NA,12.424,2.66
9/4/20,16:15:00,9/4/20 16:15,44078.677,Deployment Site,37366.9,NA,65.6,5.72,32.06,0.39,1.209,NA,12.452,2.65
9/4/20,16:30:00,9/4/20 16:30,44078.688,Deployment Site,37362.9,NA,65.2,5.69,32.07,0.38,1.212,NA,12.426,2.66
9/4/20,16:45:00,9/4/20 16:45,44078.698,Deployment Site,37370.2,NA,64.9,5.66,32.07,0.32,1.224,NA,12.435,2.65
9/4/20,17:00:00,9/4/20 17:00,44078.708,Deployment Site,37339.7,NA,64.3,5.62,32.08,0.36,1.216,NA,12.395,2.66
9/4/20,17:15:00,9/4/20 17:15,44078.719,Deployment Site,37348.8,NA,64.9,5.66,32.07,0.38,1.209,NA,12.417,2.64
9/4/20,17:30:00,9/4/20 17:30,44078.729,Deployment Site,37311.4,NA,64.4,5.63,32.08,0.44,1.216,NA,12.364,2.66
9/4/20,17:45:00,9/4/20 17:45,44078.74,Deployment Site,37332.8,NA,64.7,5.65,32.06,0.42,1.218,NA,12.404,2.65
9/4/20,18:00:00,9/4/20 18:00,44078.75,Deployment Site,37295.7,NA,64.2,5.62,32.08,0.38,1.219,NA,12.342,2.66
9/4/20,18:15:00,9/4/20 18:15,44078.76,Deployment Site,37386,NA,65.3,5.7,32.08,0.34,1.222,NA,12.451,2.65
9/4/20,18:30:00,9/4/20 18:30,44078.771,Deployment Site,37375.6,NA,65.4,5.71,32.07,0.35,1.224,NA,12.449,2.65
9/4/20,18:45:00,9/4/20 18:45,44078.781,Deployment Site,37344.8,NA,66.2,5.78,32.02,0.37,1.213,NA,12.466,2.65
9/4/20,19:00:00,9/4/20 19:00,44078.792,Deployment Site,37339.6,NA,65.2,5.69,32.05,0.44,1.211,NA,12.431,2.65
9/4/20,19:15:00,9/4/20 19:15,44078.802,Deployment Site,37307.5,NA,65,5.68,32.03,0.4,1.216,NA,12.412,2.64
9/4/20,19:30:00,9/4/20 19:30,44078.813,Deployment Site,37312.7,NA,64.9,5.67,32.05,0.36,1.216,NA,12.401,2.65
9/4/20,19:45:00,9/4/20 19:45,44078.823,Deployment Site,37285.1,NA,64.6,5.64,32.05,0.39,1.214,NA,12.364,2.64
9/4/20,20:00:00,9/4/20 20:00,44078.833,Deployment Site,37501.8,NA,85,7.32,31.55,0.7,1.215,NA,13.203,2.65
9/4/20,20:15:00,9/4/20 20:15,44078.844,Deployment Site,37328.6,NA,68.4,5.97,31.96,0.43,1.217,NA,12.519,2.64
9/4/20,20:30:00,9/4/20 20:30,44078.854,Deployment Site,37366.4,NA,68.6,5.97,31.92,0.45,1.219,NA,12.61,2.66
9/4/20,20:45:00,9/4/20 20:45,44078.865,Deployment Site,37241.4,NA,64.2,5.62,32.05,0.43,1.215,NA,12.324,2.64
9/4/20,21:00:00,9/4/20 21:00,44078.875,Deployment Site,37360.8,NA,68.3,5.94,31.91,0.52,1.213,NA,12.612,2.65
9/4/20,21:15:00,9/4/20 21:15,44078.885,Deployment Site,37475.1,NA,90.9,7.81,31.36,0.65,1.214,NA,13.399,2.64
9/4/20,21:30:00,9/4/20 21:30,44078.896,Deployment Site,37467,NA,101.3,8.67,31.13,0.62,1.208,NA,13.674,2.66
9/4/20,21:45:00,9/4/20 21:45,44078.906,Deployment Site,37423.9,NA,97.1,8.32,31.19,0.93,1.21,NA,13.551,2.65
9/4/20,22:00:00,9/4/20 22:00,44078.917,Deployment Site,37412.5,NA,90.7,7.81,31.38,0.69,1.207,NA,13.315,2.65
9/4/20,22:15:00,9/4/20 22:15,44078.927,Deployment Site,37406.4,NA,87.3,7.53,31.48,0.68,1.217,NA,13.177,2.65
9/4/20,22:30:00,9/4/20 22:30,44078.938,Deployment Site,37385.8,NA,83.7,7.23,31.51,0.51,1.214,NA,13.121,2.65
9/4/20,22:45:00,9/4/20 22:45,44078.948,Deployment Site,37411.6,NA,82.1,7.09,31.5,0.6,1.215,NA,13.166,2.65
9/4/20,23:00:00,9/4/20 23:00,44078.958,Deployment Site,37401.5,NA,81.9,7.08,31.56,0.68,1.221,NA,13.084,2.65
9/4/20,23:15:00,9/4/20 23:15,44078.969,Deployment Site,37382.9,NA,77.1,6.68,31.7,0.4,1.219,NA,12.888,2.64
9/4/20,23:30:00,9/4/20 23:30,44078.979,Deployment Site,37341.7,NA,77.5,6.72,31.64,0.44,1.217,NA,12.92,2.65
9/4/20,23:45:00,9/4/20 23:45,44078.99,Deployment Site,37347.7,NA,77.3,6.7,31.64,0.53,1.22,NA,12.919,2.64
9/5/20,0:00:00,9/5/20 0:00,44079,Deployment Site,37374.2,NA,78.7,6.81,31.62,0.44,1.22,NA,12.973,2.65
9/5/20,0:15:00,9/5/20 0:15,44079.01,Deployment Site,37612.5,NA,111.5,9.47,30.91,1.15,1.214,NA,14.121,2.64
9/5/20,0:30:00,9/5/20 0:30,44079.021,Deployment Site,37636.3,NA,114.5,9.7,30.78,1.05,1.21,NA,14.307,2.65
9/5/20,0:45:00,9/5/20 0:45,44079.031,Deployment Site,37661.5,NA,120.5,10.18,30.67,1.35,1.215,NA,14.475,2.64
9/5/20,1:00:00,9/5/20 1:00,44079.042,Deployment Site,37693.8,NA,122.4,10.32,30.63,1.06,1.217,NA,14.563,2.65
9/5/20,1:15:00,9/5/20 1:15,44079.052,Deployment Site,37789.6,NA,131,10.98,30.43,1.19,1.22,NA,14.92,2.65
9/5/20,1:30:00,9/5/20 1:30,44079.063,Deployment Site,37961.2,NA,133.1,11.09,30.34,1.01,1.22,NA,15.242,2.65
9/5/20,1:45:00,9/5/20 1:45,44079.073,Deployment Site,37683.2,NA,86.5,7.4,31.38,0.52,1.219,NA,13.626,2.64
9/5/20,2:00:00,9/5/20 2:00,44079.083,Deployment Site,37378.7,NA,80.8,7,31.64,0.49,1.222,NA,12.961,2.65
9/5/20,2:15:00,9/5/20 2:15,44079.094,Deployment Site,37352.8,NA,73.7,6.4,31.75,0.48,1.219,NA,12.795,2.64
9/5/20,2:30:00,9/5/20 2:30,44079.104,Deployment Site,37344.3,NA,71.7,6.23,31.8,0.38,1.217,NA,12.734,2.65
9/5/20,2:45:00,9/5/20 2:45,44079.115,Deployment Site,37329.3,NA,70.4,6.13,31.82,0.37,1.219,NA,12.683,2.64
9/5/20,3:00:00,9/5/20 3:00,44079.125,Deployment Site,37319.6,NA,69.3,6.03,31.86,0.35,1.219,NA,12.634,2.65
9/5/20,3:15:00,9/5/20 3:15,44079.135,Deployment Site,37320.5,NA,69.1,6.02,31.87,0.35,1.22,NA,12.619,2.64
9/5/20,3:30:00,9/5/20 3:30,44079.146,Deployment Site,37323.6,NA,68.7,5.99,31.89,0.36,1.22,NA,12.603,2.65
9/5/20,3:45:00,9/5/20 3:45,44079.156,Deployment Site,37306.9,NA,67.4,5.88,31.93,0.25,1.221,NA,12.533,2.64
9/5/20,4:00:00,9/5/20 4:00,44079.167,Deployment Site,37263.9,NA,64.5,5.64,32.04,0.28,1.222,NA,12.35,2.64
9/5/20,4:15:00,9/5/20 4:15,44079.177,Deployment Site,37243.2,NA,63.9,5.59,32.06,0.36,1.223,NA,12.307,2.64
9/5/20,4:30:00,9/5/20 4:30,44079.188,Deployment Site,37293.4,NA,65.6,5.73,32,0.79,1.222,NA,12.432,2.64
9/5/20,4:45:00,9/5/20 4:45,44079.198,Deployment Site,37296.9,NA,65.7,5.73,32,0.32,1.22,NA,12.439,2.64
9/5/20,5:00:00,9/5/20 5:00,44079.208,Deployment Site,37256.7,NA,64.1,5.6,32.05,0.33,1.222,NA,12.333,2.64
9/5/20,5:15:00,9/5/20 5:15,44079.219,Deployment Site,37267.1,NA,65.1,5.69,32.01,0.33,1.22,NA,12.389,2.63
9/5/20,5:30:00,9/5/20 5:30,44079.229,Deployment Site,37260.7,NA,64.2,5.61,32.06,0.34,1.22,NA,12.331,2.64
9/5/20,5:45:00,9/5/20 5:45,44079.24,Deployment Site,37263.2,NA,64.1,5.6,32.05,0.33,1.22,NA,12.342,2.63
9/5/20,6:00:00,9/5/20 6:00,44079.25,Deployment Site,37255.8,NA,64,5.6,32.05,0.32,1.212,NA,12.33,2.64
9/5/20,6:15:00,9/5/20 6:15,44079.26,Deployment Site,37235.5,NA,63.8,5.58,32.06,0.34,1.211,NA,12.297,2.62
9/5/20,6:30:00,9/5/20 6:30,44079.271,Deployment Site,37222.6,NA,63.4,5.55,32.07,0.35,1.222,NA,12.276,2.64
9/5/20,6:45:00,9/5/20 6:45,44079.281,Deployment Site,37252.1,NA,63.8,5.58,32.06,0.38,1.219,NA,12.32,2.63
9/5/20,7:00:00,9/5/20 7:00,44079.292,Deployment Site,37330.6,NA,67.5,5.88,31.92,0.47,1.221,NA,12.568,2.64
9/5/20,7:15:00,9/5/20 7:15,44079.302,Deployment Site,37337.5,NA,70.5,6.13,31.86,0.45,1.22,NA,12.653,2.63
9/5/20,7:30:00,9/5/20 7:30,44079.313,Deployment Site,37267.2,NA,65.7,5.74,31.99,0.37,1.219,NA,12.423,2.64
9/5/20,7:45:00,9/5/20 7:45,44079.323,Deployment Site,37275.7,NA,67.1,5.86,31.93,0.36,1.221,NA,12.493,2.63
9/5/20,8:00:00,9/5/20 8:00,44079.333,Deployment Site,37280.6,NA,67.1,5.86,31.93,0.4,1.218,NA,12.502,2.64
9/5/20,8:15:00,9/5/20 8:15,44079.344,Deployment Site,37270.4,NA,66.3,5.79,31.95,0.35,1.218,NA,12.47,2.63
9/5/20,8:30:00,9/5/20 8:30,44079.354,Deployment Site,37454.2,NA,82.5,7.11,31.43,0.72,1.212,NA,13.292,2.64
9/5/20,8:45:00,9/5/20 8:45,44079.365,Deployment Site,37523.8,NA,98.6,8.4,30.98,0.84,1.214,NA,13.929,2.63
9/5/20,9:00:00,9/5/20 9:00,44079.375,Deployment Site,37510.9,NA,105.5,8.96,30.77,1.13,1.211,NA,14.169,2.64
9/5/20,9:15:00,9/5/20 9:15,44079.385,Deployment Site,37181.3,NA,68.1,5.95,31.92,0.91,1.213,NA,12.402,2.63
9/5/20,9:30:00,9/5/20 9:30,44079.396,Deployment Site,37760.5,NA,109.1,9.2,30.71,0.92,1.213,NA,14.537,2.64
9/5/20,9:45:00,9/5/20 9:45,44079.406,Deployment Site,37586.1,NA,107.3,9.09,30.72,1.1,1.214,NA,14.326,2.63
9/5/20,10:00:00,9/5/20 10:00,44079.417,Deployment Site,37617.6,NA,108.5,9.18,30.75,0.97,1.214,NA,14.317,2.64
9/5/20,10:15:00,9/5/20 10:15,44079.427,Deployment Site,37594.1,NA,107.1,9.08,30.79,0.85,1.211,NA,14.243,2.63
9/5/20,10:30:00,9/5/20 10:30,44079.438,Deployment Site,37697.5,NA,115.1,9.7,30.58,0.96,1.21,NA,14.631,2.64
9/5/20,10:45:00,9/5/20 10:45,44079.448,Deployment Site,37710.1,NA,108.2,9.15,30.76,0.85,1.207,NA,14.421,2.63
9/5/20,11:00:00,9/5/20 11:00,44079.458,Deployment Site,37692.1,NA,110.8,9.36,30.7,0.63,1.206,NA,14.467,2.64
9/5/20,11:15:00,9/5/20 11:15,44079.469,Deployment Site,37525.5,NA,104.7,8.89,30.82,0.64,1.212,NA,14.133,2.63
9/5/20,11:30:00,9/5/20 11:30,44079.479,Deployment Site,37558.3,NA,98.7,8.41,31.02,0.68,1.215,NA,13.915,2.64
9/5/20,11:45:00,9/5/20 11:45,44079.49,Deployment Site,37565,NA,102,8.68,30.94,0.82,1.221,NA,14.022,2.63
9/5/20,12:00:00,9/5/20 12:00,44079.5,Deployment Site,37637.3,NA,106.3,9.01,30.8,0.83,1.223,NA,14.28,2.64
9/5/20,12:15:00,9/5/20 12:15,44079.51,Deployment Site,37564.5,NA,99.7,8.49,30.98,0.88,1.214,NA,13.979,2.63
9/5/20,12:30:00,9/5/20 12:30,44079.521,Deployment Site,37532.5,NA,91.7,7.85,31.25,0.61,1.206,NA,13.6,2.64
9/5/20,12:45:00,9/5/20 12:45,44079.531,Deployment Site,37560,NA,85.9,7.38,31.43,0.97,1.216,NA,13.417,2.63
9/5/20,13:00:00,9/5/20 13:00,44079.542,Deployment Site,37548.1,NA,82.6,7.11,31.54,0.54,1.212,NA,13.274,2.64
9/5/20,13:15:00,9/5/20 13:15,44079.552,Deployment Site,37504.4,NA,79.5,6.86,31.62,0.61,1.214,NA,13.126,2.63
9/5/20,13:30:00,9/5/20 13:30,44079.563,Deployment Site,37453.6,NA,77.8,6.73,31.66,0.68,1.222,NA,13.02,2.64
9/5/20,13:45:00,9/5/20 13:45,44079.573,Deployment Site,37475.9,NA,75.3,6.52,31.75,0.5,1.224,NA,12.933,2.61
